timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w
2026/07/30 10:21:00.248, 5, 125518, 96, 653.91
2026/07/30 10:21:02.383, 4, 126178, 99, 648.10
2026/07/30 10:21:02.384, 5, 125518, 99, 640.75
2026/07/30 10:21:04.547, 4, 126178, 100, 658.57
2026/07/30 10:21:04.549, 5, 125518, 99, 654.98
2026/07/30 10:21:06.716, 4, 126178, 99, 689.18
2026/07/30 10:21:06.717, 5, 125518, 100, 689.26
2026/07/30 10:21:08.884, 4, 126178, 0, 141.44
2026/07/30 10:21:08.886, 5, 125518, 0, 135.22
2026/07/30 10:21:11.045, 4, 126178, 94, 327.52
2026/07/30 10:21:11.047, 5, 125518, 100, 311.69
2026/07/30 10:21:13.212, 4, 126178, 100, 689.10
2026/07/30 10:21:13.214, 5, 125518, 100, 684.44
2026/07/30 10:21:15.379, 4, 126178, 100, 692.44
2026/07/30 10:21:15.381, 5, 125598, 100, 689.57
2026/07/30 10:21:17.538, 4, 126178, 100, 670.19
2026/07/30 10:21:17.540, 5, 125598, 100, 658.56
2026/07/30 10:21:19.707, 4, 126178, 100, 694.04
2026/07/30 10:21:19.708, 5, 125598, 100, 687.94
2026/07/30 10:21:21.945, 4, 126178, 100, 687.36
2026/07/30 10:21:21.947, 5, 125598, 100, 689.33
2026/07/30 10:21:24.142, 4, 126178, 100, 677.45
2026/07/30 10:21:24.144, 5, 125598, 100, 660.83
2026/07/30 10:21:26.306, 4, 126178, 100, 691.19
2026/07/30 10:21:26.308, 5, 125598, 100, 698.33
2026/07/30 10:21:28.479, 4, 126178, 100, 687.73
2026/07/30 10:21:28.481, 5, 125598, 100, 685.17
2026/07/30 10:21:30.641, 4, 126178, 100, 683.00
2026/07/30 10:21:30.644, 5, 125598, 100, 658.46
2026/07/30 10:21:32.776, 4, 126178, 99, 634.93
2026/07/30 10:21:32.778, 5, 125598, 99, 618.52
2026/07/30 10:21:34.957, 4, 126178, 98, 667.42
2026/07/30 10:21:34.981, 5, 125598, 99, 660.36
2026/07/30 10:21:37.147, 4, 126178, 99, 687.12
2026/07/30 10:21:37.149, 5, 125598, 98, 680.04
2026/07/30 10:21:39.315, 4, 126178, 0, 141.71
2026/07/30 10:21:39.316, 5, 125598, 0, 136.31
2026/07/30 10:21:41.469, 4, 126178, 100, 519.36
2026/07/30 10:21:41.471, 5, 125598, 100, 463.49
2026/07/30 10:21:43.636, 4, 126178, 100, 693.14
2026/07/30 10:21:43.638, 5, 125598, 100, 688.63
2026/07/30 10:21:45.802, 4, 126178, 100, 685.77
2026/07/30 10:21:45.804, 5, 125598, 100, 692.61
2026/07/30 10:21:47.966, 4, 126178, 100, 681.62
2026/07/30 10:21:47.968, 5, 125598, 100, 668.79
2026/07/30 10:21:50.132, 4, 126178, 100, 690.18
2026/07/30 10:21:50.134, 5, 125598, 100, 689.22
2026/07/30 10:21:52.274, 4, 126178, 100, 691.42
2026/07/30 10:21:52.276, 5, 125598, 100, 692.46
2026/07/30 10:21:54.450, 4, 126178, 100, 686.01
2026/07/30 10:21:54.452, 5, 125598, 100, 686.60
2026/07/30 10:21:56.597, 4, 126178, 100, 690.23
2026/07/30 10:21:56.599, 5, 125598, 100, 688.96
2026/07/30 10:21:58.760, 4, 126178, 100, 689.55
2026/07/30 10:21:58.762, 5, 125598, 100, 687.88
2026/07/30 10:22:00.933, 4, 126178, 100, 684.28
2026/07/30 10:22:00.935, 5, 125598, 100, 673.11
2026/07/30 10:22:03.087, 4, 126178, 99, 666.82
2026/07/30 10:22:03.089, 5, 125598, 99, 658.65
2026/07/30 10:22:05.253, 4, 126178, 100, 696.56
2026/07/30 10:22:05.255, 5, 125598, 99, 687.32
2026/07/30 10:22:07.451, 4, 126178, 90, 515.32
2026/07/30 10:22:07.454, 5, 125598, 89, 539.42
2026/07/30 10:22:09.657, 4, 126178, 0, 142.06
2026/07/30 10:22:09.659, 5, 125598, 0, 137.46
2026/07/30 10:22:11.839, 4, 126178, 100, 685.03
2026/07/30 10:22:11.841, 5, 125598, 100, 701.54
2026/07/30 10:22:13.997, 4, 126258, 100, 692.87
2026/07/30 10:22:13.999, 5, 125598, 100, 685.34
2026/07/30 10:22:16.160, 4, 126258, 100, 693.36
2026/07/30 10:22:16.162, 5, 125618, 100, 695.77
2026/07/30 10:22:18.324, 4, 126258, 100, 694.56
2026/07/30 10:22:18.326, 5, 125618, 100, 714.08
2026/07/30 10:22:20.536, 4, 126258, 100, 695.68
2026/07/30 10:22:20.545, 5, 125618, 100, 692.37
2026/07/30 10:22:22.684, 4, 126258, 100, 691.13
2026/07/30 10:22:22.686, 5, 125618, 100, 681.67
2026/07/30 10:22:24.868, 4, 126258, 100, 677.69
2026/07/30 10:22:24.871, 5, 125618, 100, 680.81
2026/07/30 10:22:27.041, 4, 126258, 100, 692.35
2026/07/30 10:22:27.043, 5, 125618, 100, 695.04
2026/07/30 10:22:29.208, 4, 126258, 100, 685.51
2026/07/30 10:22:29.211, 5, 125618, 100, 687.68
2026/07/30 10:22:31.360, 4, 126258, 100, 699.21
2026/07/30 10:22:31.362, 5, 125618, 100, 696.80
2026/07/30 10:22:33.538, 4, 126258, 99, 646.90
2026/07/30 10:22:33.566, 5, 125618, 97, 651.02
2026/07/30 10:22:35.709, 4, 126258, 100, 686.31
2026/07/30 10:22:35.711, 5, 125618, 100, 687.96
2026/07/30 10:22:37.873, 4, 126258, 0, 358.48
2026/07/30 10:22:37.875, 5, 125618, 0, 349.14
2026/07/30 10:22:40.065, 4, 126258, 0, 142.14
2026/07/30 10:22:40.067, 5, 125618, 0, 138.10
2026/07/30 10:22:42.208, 4, 126258, 100, 692.23
2026/07/30 10:22:42.210, 5, 125618, 100, 685.80
2026/07/30 10:22:44.377, 4, 126258, 100, 683.48
2026/07/30 10:22:44.380, 5, 125618, 100, 693.14
2026/07/30 10:22:46.536, 4, 126258, 100, 694.82
2026/07/30 10:22:46.538, 5, 125618, 100, 692.12
2026/07/30 10:22:48.712, 4, 126258, 100, 683.14
2026/07/30 10:22:48.714, 5, 125618, 100, 680.37
2026/07/30 10:22:50.870, 4, 126258, 100, 692.46
2026/07/30 10:22:50.872, 5, 125618, 100, 691.98
2026/07/30 10:22:53.000, 4, 126258, 100, 694.36
2026/07/30 10:22:53.002, 5, 125618, 100, 692.89
2026/07/30 10:22:55.157, 4, 126258, 100, 683.56
2026/07/30 10:22:55.159, 5, 125618, 100, 683.38
2026/07/30 10:22:57.327, 4, 126258, 100, 692.68
2026/07/30 10:22:57.329, 5, 125618, 100, 685.46
2026/07/30 10:22:59.504, 4, 126258, 100, 693.07
2026/07/30 10:22:59.508, 5, 125618, 100, 690.26
2026/07/30 10:23:01.674, 4, 126258, 100, 676.34
2026/07/30 10:23:01.675, 5, 125618, 100, 686.22
2026/07/30 10:23:03.847, 4, 126258, 99, 661.29
2026/07/30 10:23:03.849, 5, 125618, 98, 657.54
2026/07/30 10:23:06.085, 4, 126258, 100, 685.66
2026/07/30 10:23:06.087, 5, 125618, 99, 693.32
2026/07/30 10:23:08.268, 4, 126258, 15, 189.65
2026/07/30 10:23:08.270, 5, 125618, 4, 184.59
2026/07/30 10:23:10.477, 4, 126258, 7, 142.29
2026/07/30 10:23:10.479, 5, 125618, 0, 137.77
2026/07/30 10:23:12.657, 4, 126258, 99, 693.27
2026/07/30 10:23:12.661, 5, 125618, 100, 685.58
2026/07/30 10:23:14.864, 4, 126258, 100, 687.43
2026/07/30 10:23:14.866, 5, 125618, 100, 686.74
2026/07/30 10:23:17.023, 4, 126258, 100, 688.26
2026/07/30 10:23:17.025, 5, 125618, 100, 689.02
2026/07/30 10:23:19.184, 4, 126258, 100, 686.77
2026/07/30 10:23:19.186, 5, 125618, 100, 685.68
2026/07/30 10:23:21.346, 4, 126258, 100, 694.36
2026/07/30 10:23:21.348, 5, 125618, 100, 686.85
2026/07/30 10:23:23.514, 4, 126258, 100, 686.29
2026/07/30 10:23:23.517, 5, 125618, 100, 693.01
2026/07/30 10:23:25.676, 4, 126258, 99, 688.69
2026/07/30 10:23:25.678, 5, 125618, 99, 678.93
2026/07/30 10:23:27.849, 4, 126258, 100, 694.30
2026/07/30 10:23:27.851, 5, 125618, 100, 685.60
2026/07/30 10:23:30.009, 4, 126258, 100, 696.86
2026/07/30 10:23:30.011, 5, 125618, 100, 684.67
2026/07/30 10:23:32.269, 4, 126258, 99, 658.63
2026/07/30 10:23:32.313, 5, 125618, 99, 653.33
2026/07/30 10:23:34.549, 4, 126258, 100, 667.92
2026/07/30 10:23:34.551, 5, 125618, 99, 655.42
2026/07/30 10:23:36.715, 4, 126258, 99, 691.65
2026/07/30 10:23:36.717, 5, 125618, 99, 683.54
2026/07/30 10:23:38.904, 4, 126258, 0, 143.38
2026/07/30 10:23:38.906, 5, 125618, 0, 139.96
2026/07/30 10:23:41.092, 4, 126258, 100, 315.73
2026/07/30 10:23:41.099, 5, 125618, 7, 272.95
2026/07/30 10:23:43.256, 4, 126258, 100, 691.27
2026/07/30 10:23:43.258, 5, 125618, 100, 691.84
2026/07/30 10:23:45.429, 4, 126418, 100, 692.06
2026/07/30 10:23:45.431, 5, 125618, 100, 689.34
2026/07/30 10:23:47.591, 4, 126418, 100, 681.21
2026/07/30 10:23:47.594, 5, 125738, 100, 669.77
2026/07/30 10:23:49.763, 4, 126418, 100, 686.84
2026/07/30 10:23:49.764, 5, 125738, 100, 691.03
2026/07/30 10:23:51.948, 4, 126418, 100, 694.10
2026/07/30 10:23:51.950, 5, 125738, 100, 692.08
2026/07/30 10:23:54.122, 4, 126418, 100, 676.73
2026/07/30 10:23:54.124, 5, 125738, 100, 669.55
2026/07/30 10:23:56.288, 4, 126418, 100, 689.27
2026/07/30 10:23:56.290, 5, 125738, 100, 687.00
2026/07/30 10:23:58.444, 4, 126418, 100, 687.98
2026/07/30 10:23:58.446, 5, 125738, 100, 686.98
2026/07/30 10:24:00.604, 4, 126418, 100, 680.55
2026/07/30 10:24:00.606, 5, 125738, 100, 673.51
2026/07/30 10:24:02.772, 4, 126418, 99, 653.98
2026/07/30 10:24:02.774, 5, 125738, 99, 651.91
2026/07/30 10:24:04.930, 4, 126418, 99, 672.05
2026/07/30 10:24:04.931, 5, 125738, 100, 665.08
2026/07/30 10:24:07.171, 4, 126418, 99, 642.56
2026/07/30 10:24:07.173, 5, 125738, 99, 647.46
2026/07/30 10:24:09.348, 4, 126418, 13, 142.95
2026/07/30 10:24:09.351, 5, 125738, 12, 139.45
2026/07/30 10:24:11.523, 4, 126418, 100, 589.34
2026/07/30 10:24:11.525, 5, 125738, 100, 557.16
2026/07/30 10:24:13.686, 4, 126418, 100, 686.41
2026/07/30 10:24:13.688, 5, 125738, 100, 683.17
2026/07/30 10:24:15.850, 4, 126418, 100, 687.73
2026/07/30 10:24:15.852, 5, 125738, 100, 683.40
2026/07/30 10:24:18.018, 4, 126418, 100, 685.49
2026/07/30 10:24:18.020, 5, 125738, 100, 673.48
2026/07/30 10:24:20.193, 4, 126418, 100, 695.89
