timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w
2026/07/30 09:55:57.349, 4, 124238, 100, 667.66
2026/07/30 09:55:57.353, 5, 124118, 97, 648.77
2026/07/30 09:55:59.596, 4, 124238, 100, 693.11
2026/07/30 09:55:59.599, 5, 124118, 100, 689.48
2026/07/30 09:56:01.799, 4, 124238, 100, 682.12
2026/07/30 09:56:01.804, 5, 124118, 100, 688.06
2026/07/30 09:56:03.989, 4, 124238, 97, 681.81
2026/07/30 09:56:03.992, 5, 124118, 97, 658.12
2026/07/30 09:56:06.160, 4, 124238, 100, 700.61
2026/07/30 09:56:06.164, 5, 124118, 100, 693.33
2026/07/30 09:56:08.373, 4, 124238, 99, 643.11
2026/07/30 09:56:08.376, 5, 124118, 99, 630.85
2026/07/30 09:56:10.614, 4, 124238, 99, 673.44
2026/07/30 09:56:10.621, 5, 124118, 99, 670.83
2026/07/30 09:56:12.848, 4, 124238, 0, 141.37
2026/07/30 09:56:12.852, 5, 124118, 0, 133.93
2026/07/30 09:56:15.113, 4, 124238, 100, 471.85
2026/07/30 09:56:15.116, 5, 124118, 100, 513.57
2026/07/30 09:56:17.356, 4, 124238, 100, 693.83
2026/07/30 09:56:17.359, 5, 124118, 100, 682.39
2026/07/30 09:56:19.542, 4, 124238, 100, 686.53
2026/07/30 09:56:19.545, 5, 124118, 100, 685.34
2026/07/30 09:56:21.733, 4, 124238, 100, 683.90
2026/07/30 09:56:21.737, 5, 124118, 100, 663.74
2026/07/30 09:56:23.983, 4, 124238, 100, 696.19
2026/07/30 09:56:23.986, 5, 124118, 100, 685.07
2026/07/30 09:56:26.183, 4, 124238, 100, 680.39
2026/07/30 09:56:26.187, 5, 124118, 100, 690.47
2026/07/30 09:56:28.383, 4, 124238, 100, 671.15
2026/07/30 09:56:28.387, 5, 124118, 100, 664.87
2026/07/30 09:56:30.605, 4, 124238, 100, 689.53
2026/07/30 09:56:30.609, 5, 124118, 100, 692.62
2026/07/30 09:56:32.781, 4, 124238, 100, 683.79
2026/07/30 09:56:32.784, 5, 124118, 100, 683.77
2026/07/30 09:56:34.967, 4, 124238, 97, 665.15
2026/07/30 09:56:34.970, 5, 124118, 100, 657.29
2026/07/30 09:56:37.156, 4, 124238, 100, 685.41
2026/07/30 09:56:37.160, 5, 124118, 100, 682.53
2026/07/30 09:56:39.360, 4, 124238, 97, 605.37
2026/07/30 09:56:39.363, 5, 124118, 97, 616.29
2026/07/30 09:56:41.567, 4, 124238, 99, 684.91
2026/07/30 09:56:41.570, 5, 124118, 99, 662.48
2026/07/30 09:56:43.766, 4, 124238, 0, 141.03
2026/07/30 09:56:43.769, 5, 124118, 0, 133.89
2026/07/30 09:56:45.964, 4, 124238, 100, 629.86
2026/07/30 09:56:45.968, 5, 124118, 100, 615.48
2026/07/30 09:56:48.181, 4, 124238, 100, 692.13
2026/07/30 09:56:48.185, 5, 124118, 100, 697.35
2026/07/30 09:56:50.381, 4, 124238, 100, 689.32
2026/07/30 09:56:50.385, 5, 124118, 100, 691.81
2026/07/30 09:56:52.546, 4, 124238, 100, 672.57
2026/07/30 09:56:52.549, 5, 124118, 100, 665.92
2026/07/30 09:56:54.743, 4, 124238, 100, 695.40
2026/07/30 09:56:54.746, 5, 124118, 100, 683.72
2026/07/30 09:56:56.932, 4, 124238, 100, 689.16
2026/07/30 09:56:56.935, 5, 124118, 100, 677.58
2026/07/30 09:56:59.125, 4, 124238, 100, 689.53
2026/07/30 09:56:59.128, 5, 124118, 100, 662.21
2026/07/30 09:57:01.307, 4, 124238, 100, 695.06
2026/07/30 09:57:01.310, 5, 124118, 100, 691.39
2026/07/30 09:57:03.494, 4, 124238, 100, 684.25
2026/07/30 09:57:03.497, 5, 124118, 100, 685.44
2026/07/30 09:57:05.696, 4, 124238, 100, 672.37
2026/07/30 09:57:05.700, 5, 124118, 100, 658.44
