timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w
2026/07/30 09:53:50.223, 6, 139080, 100, 695.53
2026/07/30 09:53:50.228, 7, 139080, 100, 692.66
2026/07/30 09:53:52.392, 6, 139080, 100, 694.51
2026/07/30 09:53:52.395, 7, 139080, 100, 690.62
2026/07/30 09:53:54.584, 6, 139080, 96, 692.69
2026/07/30 09:53:54.588, 7, 139080, 97, 693.93
2026/07/30 09:53:56.861, 6, 139080, 98, 688.56
2026/07/30 09:53:56.865, 7, 139080, 100, 686.46
2026/07/30 09:53:59.091, 6, 139080, 100, 694.32
2026/07/30 09:53:59.094, 7, 139080, 100, 693.00
2026/07/30 09:54:01.296, 6, 139080, 100, 689.56
2026/07/30 09:54:01.300, 7, 139080, 100, 689.92
2026/07/30 09:54:03.501, 6, 139080, 100, 691.70
2026/07/30 09:54:03.506, 7, 139080, 100, 700.14
2026/07/30 09:54:05.710, 6, 139080, 100, 693.77
2026/07/30 09:54:05.713, 7, 139080, 99, 682.57
2026/07/30 09:54:07.995, 6, 139080, 97, 684.40
2026/07/30 09:54:08.003, 7, 139080, 100, 682.09
2026/07/30 09:54:10.231, 6, 139080, 93, 694.09
2026/07/30 09:54:10.234, 7, 139080, 100, 694.51
2026/07/30 09:54:12.456, 6, 139080, 100, 694.25
2026/07/30 09:54:12.460, 7, 139080, 100, 690.36
2026/07/30 09:54:14.704, 6, 139080, 100, 675.75
2026/07/30 09:54:14.708, 7, 139080, 100, 659.27
2026/07/30 09:54:16.954, 6, 139080, 100, 685.14
2026/07/30 09:54:16.958, 7, 139080, 100, 689.12
2026/07/30 09:54:19.171, 6, 139080, 99, 696.41
2026/07/30 09:54:19.175, 7, 139080, 94, 696.32
2026/07/30 09:54:21.367, 6, 139080, 100, 695.56
2026/07/30 09:54:21.370, 7, 139080, 100, 698.12
2026/07/30 09:54:23.568, 6, 139080, 100, 695.19
2026/07/30 09:54:23.571, 7, 139080, 99, 693.89
2026/07/30 09:54:25.772, 6, 139080, 96, 690.27
2026/07/30 09:54:25.776, 7, 139080, 93, 692.09
